LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
48.746639999999999,-121.196700000000007,321.139999999999986,1.010000000000000,1.000000000000000,2023/08/19,"2114",Aqua,MODIS,"46",6.1NRT,294.839999999999975,15.090000000000000,D
48.749260000000000,-121.179699999999997,315.220000000000027,1.040000000000000,1.020000000000000,2023/08/20,"0538",Terra,MODIS,"91",6.1NRT,291.620000000000005,15.750000000000000,N
48.747529999999998,-121.193439999999995,311.649999999999977,1.040000000000000,1.020000000000000,2023/08/20,"0538",Terra,MODIS,"83",6.1NRT,288.970000000000027,12.590000000000000,N
48.759760000000000,-121.170140000000004,305.269999999999982,1.040000000000000,1.020000000000000,2023/08/20,"0538",Terra,MODIS,"64",6.1NRT,287.810000000000002,9.140000000000001,N
48.758150000000001,-121.182879999999997,322.189999999999998,1.040000000000000,1.020000000000000,2023/08/20,"0538",Terra,MODIS,"100",6.1NRT,291.050000000000011,23.090000000000000,N
48.756500000000003,-121.195930000000004,317.769999999999982,1.040000000000000,1.020000000000000,2023/08/20,"0538",Terra,MODIS,"96",6.1NRT,289.279999999999973,18.079999999999998,N
48.761960000000002,-121.185230000000004,305.740000000000009,1.130000000000000,1.060000000000000,2023/08/20,"1049",Aqua,MODIS,"40",6.1NRT,287.209999999999980,10.150000000000000,N
48.752519999999997,-121.187520000000006,305.920000000000016,1.130000000000000,1.060000000000000,2023/08/20,"1049",Aqua,MODIS,"46",6.1NRT,286.459999999999980,9.980000000000000,N
48.753300000000003,-121.168210000000002,306.129999999999995,2.230000000000000,1.450000000000000,2023/08/20,"2157",Aqua,MODIS,"31",6.1NRT,295.790000000000020,12.010000000000000,D
48.756549999999997,-121.191379999999995,303.589999999999975,1.000000000000000,1.000000000000000,2023/08/27,"0529",Terra,MODIS,"56",6.1NRT,292.420000000000016,5.750000000000000,N
48.763350000000003,-121.183260000000004,321.420000000000016,2.650000000000000,1.560000000000000,2023/09/15,"2203",Aqua,MODIS,"78",6.1NRT,299.240000000000009,61.590000000000003,D
48.766129999999997,-121.187680000000000,317.980000000000018,1.740000000000000,1.290000000000000,2023/09/16,"0559",Terra,MODIS,"96",6.1NRT,290.930000000000007,40.030000000000001,N
48.767400000000002,-121.170580000000001,330.829999999999984,1.750000000000000,1.300000000000000,2023/09/16,"0559",Terra,MODIS,"100",6.1NRT,291.790000000000020,71.829999999999998,N
48.772269999999999,-121.161609999999996,306.850000000000023,2.880000000000000,1.620000000000000,2023/09/16,"1932",Terra,MODIS,"52",6.1NRT,293.620000000000005,28.840000000000000,D
48.767040000000001,-121.176820000000006,334.939999999999998,1.110000000000000,1.050000000000000,2023/09/16,"2108",Aqua,MODIS,"88",6.1NRT,302.199999999999989,37.280000000000001,D
48.772309999999997,-121.180369999999996,334.149999999999977,1.560000000000000,1.230000000000000,2023/09/17,"0501",Terra,MODIS,"100",6.1NRT,285.250000000000000,70.370000000000005,N
48.766979999999997,-121.206299999999999,303.889999999999986,1.570000000000000,1.230000000000000,2023/09/17,"0501",Terra,MODIS,"29",6.1NRT,283.829999999999984,14.650000000000000,N
48.767940000000003,-121.186400000000006,311.610000000000014,1.060000000000000,1.030000000000000,2023/09/17,"1834",Terra,MODIS,"39",6.1NRT,279.259999999999991,13.430000000000000,D
48.760980000000004,-121.186070000000001,320.709999999999980,1.690000000000000,1.280000000000000,2023/09/17,"2150",Aqua,MODIS,"38",6.1NRT,295.019999999999982,32.030000000000001,D
